Quantity,Price,Rate,Holiday,customer_age,customer_birthdate,customer_gender,Customer_Type,customer_City,City_Population,City_Density(people/km2),employee_age,employee_BirthDate,employee_months_working,employee_HireDate,RoleDesc,WH,EmpType,Branch_Name,Branch_Location,PaymentMethod,DEPARTMENT,orderDate_quarter,OrderedDate,promotionDate_quarter,PromotionDate,PromotionType
134,94.8,7.6,1,72,22/04/1950,Female,Member,South,121400,3.7,36,09/06/1986,3,22/04/2022,Captin,8h,Shiftworkers,F,Online,Cash,Activewear,3,17/08/2021 00:00,3,06/07/2021 00:00,Discount Promotions
92,609,5.5,0,46,18/02/1976,Male,Member,East,2473400,326.3,38,29/05/1984,5,20/02/2022,Captin,12h,Part-time,F,Online,Credit card,Kids,1,01/01/2022 00:00,4,20/11/2021 00:00,Online Promotion
40,664.4,6.8,0,35,05/03/1987,Female,Normal,North,146900,350.1,37,29/12/1984,11,16/08/2020,Captin,12h,Part-time,F,Online,Cash,Sale,4,02/10/2021 00:00,3,04/09/2021 00:00,Sales Promotion
14,309,2.5,1,49,31/05/1973,Female,Normal,North,1137100,723.4,23,28/12/1998,10,06/10/2021,Captin,8h,Shiftworkers,F,Online,Cash,Beauty,2,28/04/2021 00:00,2,21/04/2021 00:00,Sales Promotion
16,387.9,4.6,1,45,19/12/1976,Male,Member,South,139200,20.2,27,06/12/1994,9,07/11/2020,Captin,8h,Shiftworkers,F,Online,Cash,Women,4,28/11/2021 00:00,4,17/10/2021 00:00,Free Gift with Purchase
66,421.7,5.2,1,43,05/09/1978,Female,Normal,North,191700,467.8,38,01/11/1983,5,23/02/2020,Captin,8h,Shiftworkers,F,Online,Cash,Women,1,09/02/2021 00:00,1,02/02/2021 00:00,Giveaways
27,795.1,1.8,1,36,09/10/1985,Male,Member,West,428000,382,37,29/12/1984,11,16/08/2020,Captin,12h,Part-time,F,Online,Cash,Young Adult,2,15/05/2021 00:00,2,24/04/2021 00:00,Free Gift with Purchase
79,494.7,5.4,0,37,20/04/1985,Male,Normal,North,146900,350.1,28,23/06/1994,2,24/05/2021,Captin,8h,Fixed term,F,Online,Cash,Women,3,17/08/2021 00:00,2,29/06/2021 00:00,Online Promotion
22,130.5,6.6,0,48,05/07/1974,Male,Normal,South,121400,3.7,28,13/09/1993,3,15/04/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Women,4,15/12/2021 00:00,4,10/11/2021 00:00,Sales Promotion
138,466,7.4,1,35,21/01/1987,Female,Normal,West,89400,40.5,37,29/12/1984,11,16/08/2020,Captin,12h,Part-time,F,Online,Cash,Beauty,3,10/08/2021 00:00,2,15/06/2021 00:00,Sales Promotion
60,744.9,3.4,0,49,16/05/1973,Male,Normal,West,159700,170,38,04/12/1983,10,12/09/2021,Captin,8h,Fixed term,F,Online,Cash,Women,3,31/08/2021 00:00,3,10/08/2021 00:00,No Promotion
28,173.1,6.6,0,48,29/01/1974,Male,Member,East,2473400,326.3,34,07/05/1988,4,07/04/2020,Captin,12h,Fixed term,F,Online,Credit card,Sale,3,19/09/2021 00:00,3,12/09/2021 00:00,Free Gift with Purchase
75,905.6,3.3,0,44,02/07/1978,Male,Member,East,2473400,326.3,20,28/02/2002,2,31/05/2021,Captin,8h,Fixed term,F,Online,Cash,Beauty,1,29/03/2021 00:00,1,01/03/2021 00:00,Discount Promotions
10,627.9,2.6,1,42,06/01/1980,Female,Normal,North,191700,467.8,36,27/09/1985,9,04/11/2021,Captin,8h,Fixed term,F,Online,Cash,Men,2,12/05/2021 00:00,2,21/04/2021 00:00,Free Gift with Purchase
47,12.4,4.1,0,24,09/05/1998,Female,Member,East,2473400,326.3,24,09/05/1998,3,14/04/2020,Captin,8h,Shiftworkers,F,Online,Credit card,Women,3,18/09/2021 00:00,3,14/08/2021 00:00,Free Gift with Purchase
82,83.6,8,0,59,02/01/1963,Male,Normal,West,428000,382,37,29/12/1984,11,16/08/2020,Captin,12h,Part-time,F,Online,Credit card,Home,4,18/11/2021 00:00,4,07/10/2021 00:00,Discount Promotions
71,439.9,4.3,1,36,30/05/1986,Female,Normal,North,191700,467.8,32,07/09/1989,0,05/08/2020,Captin,8h,Fixed term,F,Online,Ewallet,Women,3,13/09/2021 00:00,3,09/08/2021 00:00,Free Gift with Purchase
110,785.2,5.6,1,34,29/07/1988,Female,Normal,East,300300,11.3,26,01/09/1995,6,11/01/2021,Captin,12h,Part-time,F,Online,Cash,Kids,1,20/03/2021 00:00,1,27/02/2021 00:00,Free Gift with Purchase
85,441.4,9.4,0,51,04/02/1971,Male,Member,West,159700,170,27,04/12/1994,5,18/02/2021,Captin,12h,Shiftworkers,F,Online,Cash,Women,1,08/03/2021 00:00,1,01/03/2021 00:00,Discount Promotions
53,341.4,4.3,1,40,08/05/1982,Female,Normal,South,139200,20.2,23,28/12/1998,10,06/10/2021,Captin,8h,Shiftworkers,F,Online,Ewallet,Men,3,15/07/2021 00:00,2,20/05/2021 00:00,Sales Promotion
33,132.5,5.1,0,63,12/12/1958,Female,Member,North,146900,350.1,24,03/10/1997,9,15/10/2020,Captin,8h,Fixed term,F,Online,Ewallet,Men,1,19/02/2021 00:00,1,15/01/2021 00:00,Sales Promotion
5,372.5,4.5,0,45,27/03/1977,Male,Member,North,191700,467.8,36,09/06/1986,3,22/04/2022,Captin,8h,Shiftworkers,F,Online,Credit card,Men,4,14/11/2021 00:00,4,07/11/2021 00:00,No Promotion
68,851.5,1.2,1,68,19/08/1953,Male,Normal,South,139200,20.2,20,27/11/2001,6,26/01/2021,Captin,8h,Part-time,F,Online,Ewallet,Activewear,1,21/03/2021 00:00,1,24/01/2021 00:00,Free Gift with Purchase
75,118.5,5.9,0,50,22/05/1972,Male,Normal,East,300300,11.3,27,08/04/1995,6,05/02/2020,Captin,8h,Part-time,F,Online,Ewallet,Sale,3,28/07/2021 00:00,2,02/06/2021 00:00,Discount Promotions
95,689.4,4.4,0,31,12/01/1991,Male,Member,West,159700,170,28,04/05/1994,4,06/04/2020,Captin,12h,Shiftworkers,F,Online,Cash,Home,2,14/06/2021 00:00,2,31/05/2021 00:00,Discount Promotions
65,539.9,2,1,33,13/05/1989,Female,Normal,East,951800,199.9,25,30/09/1996,9,17/10/2021,Captin,8h,Part-time,F,Online,Credit card,Women,3,27/08/2021 00:00,3,02/07/2021 00:00,Giveaways
98,46.8,8.2,0,48,15/04/1974,Female,Member,East,300300,11.3,25,02/07/1997,3,24/04/2020,Captin,8h,Part-time,F,Online,Cash,Kids,1,01/01/2022 00:00,4,06/11/2021 00:00,Giveaways
3,419.4,8.6,0,66,24/08/1955,Female,Normal,North,146900,350.1,20,13/05/2002,2,26/05/2020,Captin,8h,Fixed term,F,Online,Ewallet,Men,4,14/10/2021 00:00,3,16/09/2021 00:00,Tiered Promotions
41,965.2,1.9,1,52,01/06/1970,Female,Member,East,2473400,326.3,37,06/06/1985,0,24/07/2020,Captin,12h,Part-time,F,Online,Ewallet,Men,4,24/11/2021 00:00,4,03/11/2021 00:00,Discount Promotions
53,486.8,9.4,1,55,18/09/1966,Male,Member,West,159700,170,21,19/01/2001,5,04/03/2022,Captin,8h,Fixed term,F,Online,Credit card,Activewear,2,18/06/2021 00:00,2,23/04/2021 00:00,Free Gift with Purchase
27,838.8,8.4,1,44,21/04/1978,Male,Member,West,89400,40.5,35,18/06/1987,8,25/11/2020,Captin,8h,Shiftworkers,F,Online,Cash,Kids,2,14/05/2021 00:00,2,23/04/2021 00:00,Online Promotion
137,533.8,2.5,1,47,05/08/1975,Male,Normal,East,951800,199.9,19,12/05/2003,4,24/03/2022,Captin,8h,Shiftworkers,F,Online,Cash,Kids,4,14/12/2021 00:00,4,07/12/2021 00:00,Online Promotion
39,850.6,3.4,0,42,31/03/1980,Female,Normal,West,249100,71.3,25,23/09/1996,0,20/07/2021,Captin,8h,Fixed term,F,Online,Cash,Kids,4,03/12/2021 00:00,4,29/10/2021 00:00,Tiered Promotions
21,200.4,4.4,0,40,03/10/1981,Male,Normal,East,300300,11.3,36,10/06/1986,7,17/12/2021,Captin,8h,Part-time,F,Online,Cash,Beauty,1,26/02/2021 00:00,1,29/01/2021 00:00,Online Promotion
87,956.3,4.9,1,27,06/09/1994,Male,Member,East,2473400,326.3,32,10/06/1990,3,18/04/2020,Captin,12h,Shiftworkers,F,Online,Cash,Beauty,2,25/04/2021 00:00,1,07/03/2021 00:00,Sales Promotion
145,649.2,6,0,32,28/05/1990,Male,Member,North,1137100,723.4,28,13/09/1993,3,15/04/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Home,2,17/04/2021 00:00,2,10/04/2021 00:00,Discount Promotions
74,357.2,5,0,39,26/09/1982,Male,Member,East,951800,199.9,20,13/05/2002,2,26/05/2020,Captin,8h,Fixed term,F,Online,Ewallet,Kids,2,14/06/2021 00:00,2,19/04/2021 00:00,Free Gift with Purchase
75,605.1,2.6,1,40,25/02/1982,Male,Normal,West,428000,382,41,06/10/1980,3,11/04/2020,Captin,8h,Part-time,F,Online,Credit card,Sale,3,15/09/2021 00:00,3,28/07/2021 00:00,Online Promotion
136,98.5,8.1,0,40,30/06/1982,Female,Member,South,139200,20.2,22,26/12/1999,6,15/01/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Sale,2,07/06/2021 00:00,2,31/05/2021 00:00,Sales Promotion
62,138.8,3.3,1,49,17/12/1972,Female,Normal,North,1137100,723.4,32,13/03/1990,8,26/11/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Kids,4,18/10/2021 00:00,3,30/08/2021 00:00,Giveaways
42,32.9,6.8,1,34,28/05/1988,Male,Member,West,249100,71.3,38,08/05/1984,3,30/04/2022,Captin,8h,Fixed term,F,Online,Ewallet,Young Adult,1,28/03/2021 00:00,1,07/02/2021 00:00,Discount Promotions
128,701.9,5.9,1,26,29/07/1996,Female,Member,West,89400,40.5,34,06/05/1988,0,12/07/2020,Captin,8h,Shiftworkers,F,Online,Ewallet,Home,3,08/09/2021 00:00,3,14/07/2021 00:00,Online Promotion
21,527.6,6.2,0,47,05/06/1975,Male,Normal,West,159700,170,42,21/01/1980,6,27/01/2022,Captin,8h,Shiftworkers,F,Online,Credit card,Gifts,4,27/12/2021 00:00,4,22/11/2021 00:00,No Promotion
50,35,9.1,1,51,09/07/1971,Female,Member,West,428000,382,32,16/03/1990,6,29/01/2022,Captin,12h,Part-time,F,Online,Cash,Kids,2,08/06/2021 00:00,2,13/04/2021 00:00,No Promotion
11,54.1,7.8,1,62,06/07/1960,Female,Normal,West,249100,71.3,35,18/06/1987,8,25/11/2020,Captin,8h,Shiftworkers,F,Online,Credit card,Young Adult,3,11/08/2021 00:00,3,28/07/2021 00:00,Giveaways
95,744.2,8.6,0,35,05/11/1986,Male,Normal,East,951800,199.9,30,31/12/1991,7,30/12/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Young Adult,3,16/09/2021 00:00,3,19/08/2021 00:00,Tiered Promotions
8,695.8,2.1,0,70,10/10/1951,Male,Normal,South,121400,3.7,31,14/05/1991,4,28/03/2021,Captin,12h,Fixed term,F,Online,Credit card,Activewear,3,08/07/2021 00:00,3,01/07/2021 00:00,Discount Promotions
149,368.9,6,0,33,29/03/1989,Male,Member,West,249100,71.3,34,07/05/1988,4,07/04/2020,Captin,12h,Fixed term,F,Online,Cash,Gifts,2,30/06/2021 00:00,2,16/06/2021 00:00,Giveaways
49,930.8,6.6,1,29,11/09/1992,Male,Normal,West,89400,40.5,31,27/11/1990,11,03/09/2021,Captin,8h,Shiftworkers,F,Online,Credit card,Women,4,12/10/2021 00:00,3,07/09/2021 00:00,Tiered Promotions
129,577.7,6.1,1,46,27/04/1976,Female,Member,North,191700,467.8,19,12/05/2003,4,24/03/2022,Captin,8h,Shiftworkers,F,Online,Cash,Sale,4,31/12/2021 00:00,4,03/12/2021 00:00,Discount Promotions
68,217.4,2.2,1,43,09/05/1979,Female,Normal,West,428000,382,38,08/05/1984,3,30/04/2022,Captin,8h,Fixed term,F,Online,Credit card,Activewear,2,01/05/2021 00:00,1,27/03/2021 00:00,Tiered Promotions
115,480.2,3.1,0,50,14/03/1972,Male,Member,South,121400,3.7,28,04/05/1994,4,06/04/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Kids,1,14/01/2022 00:00,4,31/12/2021 00:00,Tiered Promotions
44,693.6,7.6,1,56,18/10/1965,Female,Member,East,300300,11.3,30,24/04/1992,8,18/11/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Activewear,4,30/10/2021 00:00,3,04/09/2021 00:00,Online Promotion
40,694.7,6.5,1,38,22/07/1984,Female,Member,West,89400,40.5,36,13/11/1985,10,25/09/2020,Captin,8h,Part-time,F,Online,Credit card,Gifts,2,16/06/2021 00:00,2,12/05/2021 00:00,Sales Promotion
140,121.3,6.8,0,42,01/11/1979,Male,Member,East,951800,199.9,25,10/01/1997,3,25/04/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Young Adult,1,06/03/2021 00:00,1,30/01/2021 00:00,Sales Promotion
64,270.9,8.4,1,32,05/06/1990,Male,Normal,North,146900,350.1,34,07/05/1988,4,07/04/2020,Captin,12h,Fixed term,F,Online,Ewallet,Men,1,02/03/2021 00:00,1,02/02/2021 00:00,Giveaways
53,131.2,6.2,0,42,27/01/1980,Female,Normal,West,159700,170,28,28/10/1993,11,02/09/2021,Captin,8h,Part-time,F,Online,Ewallet,Kids,1,25/03/2021 00:00,1,04/03/2021 00:00,Giveaways
10,537,1.5,1,18,30/01/2004,Female,Member,North,146900,350.1,24,19/05/1998,1,09/06/2020,Captin,8h,Shiftworkers,F,Online,Ewallet,Young Adult,4,15/11/2021 00:00,3,20/09/2021 00:00,Giveaways
119,698.3,2.8,0,45,17/10/1976,Male,Member,North,1137100,723.4,42,13/02/1980,2,30/05/2021,Captin,12h,Part-time,F,Online,Credit card,Kids,2,06/04/2021 00:00,1,09/02/2021 00:00,Online Promotion
1,914.7,2.6,0,43,26/10/1978,Female,Normal,West,249100,71.3,26,04/04/1996,4,25/03/2020,Captin,8h,Part-time,F,Online,Cash,Women,4,08/10/2021 00:00,3,10/09/2021 00:00,No Promotion
54,28.9,9.1,0,61,09/05/1961,Female,Normal,South,121400,3.7,23,28/12/1998,10,06/10/2021,Captin,8h,Shiftworkers,F,Online,Cash,Men,2,07/04/2021 00:00,1,24/02/2021 00:00,Giveaways
109,896.1,5.6,1,24,16/10/1997,Female,Member,West,428000,382,21,07/12/2000,7,15/12/2020,Captin,12h,Part-time,F,Online,Credit card,Women,4,02/12/2021 00:00,4,18/11/2021 00:00,Tiered Promotions
147,852.4,9.2,0,41,15/10/1980,Male,Member,West,249100,71.3,26,09/11/1995,7,13/12/2021,Captin,8h,Shiftworkers,F,Online,Ewallet,Kids,1,12/03/2021 00:00,1,05/03/2021 00:00,Discount Promotions
73,220,3.5,0,49,22/06/1973,Male,Normal,West,89400,40.5,25,10/01/1997,3,25/04/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Designer,4,23/10/2021 00:00,3,25/09/2021 00:00,Giveaways
51,933.1,5.7,1,24,21/05/1998,Female,Member,West,428000,382,23,13/04/1999,9,24/10/2021,Captin,8h,Fixed term,F,Online,Credit card,Young Adult,3,02/08/2021 00:00,2,14/06/2021 00:00,Giveaways
45,282.1,5.5,0,54,10/09/1967,Female,Member,East,2473400,326.3,39,21/12/1982,9,14/10/2021,Captin,12h,Shiftworkers,F,Online,Cash,Kids,4,16/10/2021 00:00,3,25/09/2021 00:00,Giveaways
80,140.5,1.6,1,58,15/07/1964,Male,Normal,East,951800,199.9,25,23/09/1996,0,20/07/2021,Captin,8h,Fixed term,F,Online,Ewallet,Women,3,14/08/2021 00:00,3,10/07/2021 00:00,Discount Promotions
16,925.8,9.5,0,38,22/07/1984,Female,Member,West,89400,40.5,32,10/06/1990,3,18/04/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Women,3,28/08/2021 00:00,3,31/07/2021 00:00,Online Promotion
61,68.9,1.7,0,33,09/04/1989,Female,Normal,East,300300,11.3,30,31/12/1991,7,30/12/2021,Captin,12h,Shiftworkers,F,Online,Cash,Kids,3,28/08/2021 00:00,3,24/07/2021 00:00,Online Promotion
10,887.4,6.1,0,51,22/09/1970,Male,Normal,South,121400,3.7,32,13/03/1990,8,26/11/2021,Captin,12h,Shiftworkers,F,Online,Cash,Young Adult,4,24/10/2021 00:00,3,05/09/2021 00:00,Online Promotion
12,602.6,5.7,0,22,12/04/2000,Female,Member,South,121400,3.7,35,03/12/1986,7,19/12/2021,Captin,8h,Part-time,F,Online,Ewallet,Men,1,02/03/2021 00:00,1,26/01/2021 00:00,Sales Promotion
2,854.1,6.2,0,25,09/06/1997,Female,Normal,West,89400,40.5,32,23/02/1990,6,18/01/2022,Captin,8h,Part-time,F,Online,Credit card,Women,4,30/10/2021 00:00,4,02/10/2021 00:00,Sales Promotion
10,702,8.5,1,33,01/08/1989,Female,Member,West,428000,382,36,30/11/1985,4,11/03/2020,Captin,8h,Fixed term,F,Online,Credit card,Kids,2,24/05/2021 00:00,2,19/04/2021 00:00,Online Promotion
68,723.9,2,1,62,04/02/1960,Female,Normal,West,428000,382,34,20/04/1988,6,30/01/2021,Captin,8h,Fixed term,F,Online,Cash,Kids,3,05/07/2021 00:00,2,31/05/2021 00:00,Online Promotion
5,638.2,6.3,0,44,02/07/1978,Male,Member,East,2473400,326.3,41,11/08/1980,6,06/02/2020,Captin,12h,Shiftworkers,F,Online,Ewallet,Kids,4,30/12/2021 00:00,4,09/12/2021 00:00,Discount Promotions
22,453.8,2,0,24,28/07/1998,Female,Member,West,428000,382,41,30/04/1981,5,25/02/2020,Captin,12h,Part-time,F,Online,Cash,Gifts,2,10/05/2021 00:00,2,12/04/2021 00:00,No Promotion
30,228.9,6.8,1,57,03/03/1965,Female,Normal,South,121400,3.7,37,17/08/1984,11,11/08/2021,Captin,12h,Fixed term,F,Online,Ewallet,Men,4,31/10/2021 00:00,4,10/10/2021 00:00,Giveaways
70,781.2,9.1,1,34,24/07/1988,Female,Member,North,1137100,723.4,29,24/08/1992,8,14/11/2021,Captin,8h,Shiftworkers,F,Online,Cash,Young Adult,1,21/02/2022 00:00,4,27/12/2021 00:00,Giveaways
85,681,5.5,0,51,16/02/1971,Male,Normal,West,428000,382,39,09/07/1983,7,04/01/2022,Captin,8h,Part-time,F,Online,Cash,Beauty,1,23/01/2022 00:00,4,12/12/2021 00:00,Giveaways
20,359.3,3.7,1,33,13/05/1989,Female,Normal,East,951800,199.9,30,15/02/1992,7,25/12/2020,Captin,12h,Fixed term,F,Online,Cash,Kids,3,10/09/2021 00:00,3,03/09/2021 00:00,Tiered Promotions
14,537,8.8,1,23,14/06/1999,Male,Normal,West,428000,382,37,06/06/1985,0,24/07/2020,Captin,12h,Part-time,F,Online,Cash,Home,1,10/03/2021 00:00,1,10/02/2021 00:00,No Promotion
2,802.1,5,0,39,13/06/1983,Female,Member,West,428000,382,35,13/11/1986,11,21/08/2021,Captin,8h,Shiftworkers,F,Online,Cash,Men,3,21/08/2021 00:00,3,24/07/2021 00:00,Discount Promotions
36,578,4.1,1,46,24/07/1976,Female,Member,North,1137100,723.4,30,22/02/1992,5,02/03/2022,Captin,8h,Part-time,F,Online,Cash,Kids,3,29/08/2021 00:00,3,22/08/2021 00:00,Discount Promotions
101,130.1,9,1,50,27/09/1971,Male,Member,West,249100,71.3,25,24/03/1997,3,14/04/2022,Captin,8h,Fixed term,F,Online,Credit card,Beauty,1,24/02/2022 00:00,4,30/12/2021 00:00,Online Promotion
62,7.1,4.2,1,38,13/07/1984,Female,Member,East,2473400,326.3,41,11/08/1980,6,06/02/2020,Captin,12h,Shiftworkers,F,Online,Cash,Men,3,15/08/2021 00:00,3,01/08/2021 00:00,No Promotion
73,936.7,8.4,0,35,18/08/1986,Male,Normal,West,159700,170,41,06/10/1980,3,11/04/2020,Captin,8h,Part-time,F,Online,Cash,Women,1,06/01/2022 00:00,4,23/12/2021 00:00,Tiered Promotions
37,600.4,1.3,1,31,01/01/1991,Male,Normal,West,428000,382,39,02/08/1983,9,17/10/2021,Captin,12h,Shiftworkers,F,Online,Credit card,Young Adult,4,22/10/2021 00:00,3,27/08/2021 00:00,Discount Promotions
9,301.4,8.7,1,56,04/03/1966,Male,Member,East,300300,11.3,41,30/04/1981,5,25/02/2020,Captin,12h,Part-time,F,Online,Credit card,Home,4,05/10/2021 00:00,3,28/09/2021 00:00,Online Promotion
47,757.4,6.6,0,55,24/02/1967,Male,Member,South,121400,3.7,32,10/06/1990,3,18/04/2020,Captin,12h,Shiftworkers,F,Online,Cash,Men,2,10/06/2021 00:00,2,29/04/2021 00:00,Free Gift with Purchase
83,346.1,6.2,0,33,09/06/1989,Female,Member,West,428000,382,38,04/08/1984,1,07/07/2021,Captin,12h,Fixed term,F,Online,Ewallet,Beauty,3,18/08/2021 00:00,3,11/08/2021 00:00,Free Gift with Purchase
23,415.6,4.2,0,40,28/04/1982,Male,Member,North,191700,467.8,31,13/03/1991,5,12/02/2020,Captin,12h,Fixed term,F,Online,Cash,Women,1,31/03/2021 00:00,1,10/03/2021 00:00,Online Promotion
138,749.3,6.6,1,31,02/08/1991,Male,Member,East,2473400,326.3,42,13/05/1980,2,27/05/2021,Captin,12h,Fixed term,F,Online,Cash,Kids,2,30/04/2021 00:00,2,16/04/2021 00:00,Sales Promotion
38,282.2,1.5,0,28,17/11/1993,Female,Member,East,300300,11.3,33,11/05/1989,8,12/11/2021,Captin,12h,Part-time,F,Online,Credit card,Kids,2,28/04/2021 00:00,2,07/04/2021 00:00,Giveaways
55,807.4,7.8,1,51,22/09/1970,Male,Normal,South,121400,3.7,28,28/12/1993,0,26/07/2021,Captin,12h,Part-time,F,Online,Ewallet,Activewear,2,24/05/2021 00:00,2,19/04/2021 00:00,No Promotion
74,262.3,5,1,50,19/01/1972,Male,Normal,East,951800,199.9,39,11/06/1983,9,14/10/2020,Captin,12h,Shiftworkers,F,Online,Credit card,Kids,1,05/01/2022 00:00,4,08/12/2021 00:00,Online Promotion
103,672.1,5.9,1,32,20/06/1990,Male,Normal,West,159700,170,22,03/04/2000,3,01/05/2021,Captin,12h,Part-time,F,Online,Cash,Sale,2,02/06/2021 00:00,2,19/05/2021 00:00,Free Gift with Purchase
31,394.4,6.1,0,13,20/03/2009,Female,Member,West,89400,40.5,40,27/10/1981,6,10/01/2022,Captin,12h,Shiftworkers,F,Online,Cash,Home,3,02/08/2021 00:00,2,28/06/2021 00:00,Giveaways
132,469.4,9,0,44,10/02/1978,Male,Normal,East,951800,199.9,39,02/08/1983,9,17/10/2021,Captin,12h,Shiftworkers,F,Online,Cash,Kids,4,30/10/2021 00:00,4,16/10/2021 00:00,Free Gift with Purchase
46,603.8,6.2,0,40,05/02/1982,Male,Normal,West,428000,382,35,29/08/1986,4,15/03/2020,Captin,8h,Fixed term,F,Online,Ewallet,Activewear,2,16/06/2021 00:00,2,09/06/2021 00:00,Tiered Promotions
15,175.2,4.5,0,39,06/06/1983,Male,Normal,East,300300,11.3,28,28/10/1993,11,02/09/2021,Captin,8h,Part-time,F,Online,Cash,Women,2,02/05/2021 00:00,2,18/04/2021 00:00,Tiered Promotions
35,285.4,6.5,0,33,13/04/1989,Male,Member,West,428000,382,26,15/02/1996,0,14/07/2021,Captin,12h,Fixed term,F,Online,Cash,Beauty,1,27/01/2022 00:00,4,09/12/2021 00:00,No Promotion
58,410.6,1.2,1,42,01/11/1979,Female,Normal,West,159700,170,40,20/05/1982,2,13/05/2022,Captin,12h,Fixed term,F,Online,Ewallet,Women,3,17/09/2021 00:00,3,27/08/2021 00:00,Tiered Promotions
64,379.9,6.1,1,50,22/05/1972,Male,Normal,East,300300,11.3,35,29/08/1986,4,15/03/2020,Captin,8h,Fixed term,F,Online,Credit card,Home,2,22/06/2021 00:00,2,11/05/2021 00:00,Discount Promotions
110,77.1,4.6,1,47,24/03/1975,Male,Normal,North,191700,467.8,39,21/06/1983,1,07/07/2020,Captin,8h,Shiftworkers,F,Online,Cash,Home,4,12/11/2021 00:00,4,15/10/2021 00:00,Online Promotion
89,682.1,1.6,1,53,14/06/1969,Female,Normal,West,428000,382,36,08/08/1986,4,06/04/2020,Captin,12h,Fixed term,F,Online,Ewallet,Kids,3,09/07/2021 00:00,2,28/05/2021 00:00,Sales Promotion
2,64.5,2.1,1,59,19/01/1963,Male,Normal,North,1137100,723.4,30,29/11/1991,0,20/07/2021,Captin,12h,Part-time,F,Online,Cash,Kids,4,19/12/2021 00:00,4,31/10/2021 00:00,Sales Promotion
20,819.3,7.4,1,72,16/07/1950,Male,Normal,North,191700,467.8,40,16/04/1982,5,03/03/2021,Captin,12h,Fixed term,F,Online,Credit card,Sale,3,18/09/2021 00:00,3,07/08/2021 00:00,Discount Promotions
42,14.2,8.4,1,37,14/02/1985,Male,Member,South,121400,3.7,32,23/02/1990,6,18/01/2022,Captin,8h,Part-time,F,Online,Cash,Kids,3,09/07/2021 00:00,2,25/06/2021 00:00,Sales Promotion
52,642.7,5,0,61,23/09/1960,Female,Normal,North,1137100,723.4,34,20/04/1988,6,30/01/2021,Captin,8h,Fixed term,F,Online,Credit card,Young Adult,1,27/01/2021 00:00,1,13/01/2021 00:00,Discount Promotions
7,58.7,9.7,1,46,10/02/1976,Male,Member,North,1137100,723.4,26,04/04/1996,4,25/03/2020,Captin,8h,Part-time,F,Online,Ewallet,Kids,2,21/04/2021 00:00,2,07/04/2021 00:00,Tiered Promotions
14,614.3,9,1,32,25/10/1989,Female,Member,North,146900,350.1,30,15/02/1992,7,25/12/2020,Captin,12h,Fixed term,F,Online,Cash,Kids,2,26/05/2021 00:00,2,07/04/2021 00:00,Free Gift with Purchase
73,543.9,2.2,0,49,25/09/1972,Male,Member,East,951800,199.9,42,13/02/1980,2,30/05/2021,Captin,12h,Part-time,F,Online,Credit card,Designer,1,09/03/2021 00:00,1,23/02/2021 00:00,Discount Promotions
14,604.7,9.6,0,41,12/02/1981,Male,Member,East,2473400,326.3,42,13/05/1980,2,27/05/2021,Captin,12h,Fixed term,F,Online,Credit card,Women,1,02/02/2022 00:00,4,29/12/2021 00:00,Discount Promotions
1,784,9.1,0,36,26/02/1986,Female,Member,South,139200,20.2,42,13/02/1980,2,30/05/2021,Captin,12h,Part-time,F,Online,Ewallet,Activewear,1,23/02/2022 00:00,4,29/12/2021 00:00,Giveaways
30,936.1,8.8,1,27,15/09/1994,Male,Member,East,2473400,326.3,35,10/01/1987,2,27/05/2022,Captin,12h,Part-time,F,Online,Ewallet,Men,2,12/05/2021 00:00,2,14/04/2021 00:00,Free Gift with Purchase
110,888.7,2.1,0,31,12/07/1991,Female,Normal,West,159700,170,34,03/07/1988,4,31/03/2020,Captin,12h,Part-time,F,Online,Cash,Sale,2,16/04/2021 00:00,1,12/03/2021 00:00,Online Promotion
23,357.6,6.1,0,33,27/10/1988,Male,Member,West,249100,71.3,41,07/01/1981,9,15/10/2021,Captin,12h,Part-time,F,Online,Ewallet,Beauty,3,04/08/2021 00:00,3,07/07/2021 00:00,Giveaways
24,593.1,2.9,0,51,16/10/1970,Male,Normal,South,139200,20.2,26,18/10/1995,4,01/04/2021,Captin,8h,Shiftworkers,F,Online,Cash,Men,1,17/01/2021 00:00,1,10/01/2021 00:00,Free Gift with Purchase
46,392.4,6.3,1,50,16/04/1972,Male,Normal,North,191700,467.8,26,18/10/1995,4,01/04/2021,Captin,8h,Shiftworkers,F,Online,Cash,Designer,1,02/03/2021 00:00,1,02/02/2021 00:00,Free Gift with Purchase
72,565.3,4.7,0,49,16/05/1973,Male,Normal,West,159700,170,28,28/10/1993,11,02/09/2021,Captin,8h,Part-time,F,Online,Credit card,Activewear,1,21/03/2021 00:00,1,24/01/2021 00:00,Online Promotion
